date,close_gold,open_gold,high_gold,low_gold,MA5_gold,MA20_gold,volatility_gold,next_day_return,label
2022-06-07,0.04371038746136313,0.04200582073988768,0.042301526776959864,0.043413781260732476,0.03955033794007867,0.04216384462151401,0.023479423819344848,0.0018370325632895924,0
2022-06-08,0.04484997970589155,0.04508738891569275,0.04508738891569275,0.04484997970589155,0.04038257843236159,0.04205760292164673,0.023102488045898047,-0.002863530180100943,0
2022-06-09,0.043070342502107506,0.04259723281403205,0.04259723281403205,0.043070342502107506,0.03991286694239893,0.04153137450199207,0.01703016392483632,0.016726704788774936,0
2022-06-12,0.053435948671516464,0.052246587707966974,0.052246587707966974,0.053435948671516464,0.04188628568546349,0.04188413014608228,0.023468698711078366,-0.019053046257525824,1
2022-06-13,0.0414312029723064,0.04133659128756639,0.04133659128756639,0.0414312029723064,0.041996620599213164,0.04191235059760956,0.023205351730371665,-0.0050767831885229105,0
2022-06-14,0.03829342158668714,0.036402969511151295,0.03690100073148339,0.03779387430141434,0.04090272874003842,0.04159611553784859,0.025864470201505632,0.003249473229925548,0
2022-06-15,0.04029161072777798,0.03862854652701042,0.038893125612811885,0.04002622623247676,0.0399822203167558,0.041755478087649456,0.023463890198575282,0.006680330980034886,0
2022-06-16,0.04441287583127784,0.04267505019220896,0.04300188318055187,0.044085047925317644,0.040253328961969204,0.042001162018592275,0.021817684607491415,-0.0036950456225019997,0
2022-06-19,0.04211808048955634,0.04110313915303576,0.04110313915303576,0.04211808048955634,0.03796782003429833,0.041910690571049125,0.02222036087295333,-0.002018367140982973,0
2022-06-20,0.04086921227637452,0.0403405288469022,0.0403405288469022,0.04086921227637452,0.03785433269444172,0.04175713811420989,0.023135160086618388,-0.00010112245929826187,0
2022-06-21,0.04080676886571544,0.0389709429909888,0.03940672030877934,0.04036966499110184,0.03836187329768981,0.04151560424966794,0.023888621902787094,0.0012894417475727926,0
2022-06-22,0.041602922351618776,0.04068292531088047,0.04068292531088047,0.041602922351618776,0.03862667709068901,0.04127158034528555,0.02391830190507889,-0.0071206726763123835,0
2022-06-23,0.03720066190015292,0.036978818109660305,0.036978818109660305,0.03720066190015292,0.0371702562291939,0.04065239043824698,0.024805509995275546,0.0065359477124182835,0
2022-06-26,0.04121265103499949,0.03939115683314398,0.03981137067529916,0.040791158013050666,0.036987415514980304,0.04010624169986721,0.01936890969123385,-0.005710243064328645,0
2022-06-27,0.037684598332760944,0.03666754859695276,0.03666754859695276,0.037684598332760944,0.0363443205891254,0.03965471447543156,0.020201302456417013,-0.0016771701565358006,0
2022-06-28,0.03665428205688592,0.03637184255988046,0.03637184255988046,0.03665428205688592,0.03550577524462817,0.039240537848605594,0.022160415717055765,-0.0020363488265540174,0
2022-06-29,0.0354054138437041,0.03540690707048699,0.03540690707048699,0.0354054138437041,0.03425426208009685,0.0389575033200531,0.02515746110928324,-0.008646635719022563,0
2022-06-30,0.03011333479034628,0.03058222962351964,0.03058222962351964,0.03011333479034628,0.03282306062745888,0.03814492031872507,0.032404214753094525,0.004914194560938503,0
2022-07-03,0.03309500764931783,0.03176505377180838,0.03176505377180838,0.03309500764931783,0.031183799051750172,0.03758300132802128,0.035291074197260346,-0.000947309130011789,0
2022-07-04,0.03251740610072118,0.03128258602711165,0.03128258602711165,0.03251740610072118,0.030140346010289587,0.03713811420982738,0.03860705055514551,-0.02021988160221416,1
2022-07-05,0.02020044334821569,0.019827867959472778,0.019827867959472778,0.02020044334821569,0.026817688893372327,0.03588811420982729,0.05549974056069443,-0.013339610797237826,0
2022-07-06,0.012238908489181743,0.009478156661945847,0.010925559896036052,0.010787099191357896,0.022139488550388386,0.034154216467463416,0.07833662919114995,-0.0012459572663168104,0
2022-07-07,0.011505198413937379,0.009789426174653393,0.010194076541173214,0.011099316244653323,0.018381796630686953,0.03247592961487378,0.09556627887366508,-0.00015925680159257406,0
2022-07-10,0.01141153329794875,0.010380838248797764,0.010380838248797764,0.01141153329794875,0.014003076767880596,0.03024153386454187,0.10033616075787935,0.00013273514030107348,0
2022-07-11,0.011489587561272607,0.010380838248797764,0.010380838248797764,0.011489587561272607,0.009756758801573673,0.028649568393094293,0.10994309317178816,-0.006715506715506794,0
2022-07-12,0.007540041837085121,0.007470468304981881,0.007470468304981881,0.007540041837085121,0.007200141228689616,0.02701444223107563,0.12195881068241471,-0.001710269634697059,0
2022-07-13,0.006540947266539643,0.007470468304981881,0.007470468304981881,0.006540947266539643,0.006049505699586399,0.02521995351925621,0.1310612567950582,-0.003131943143186059,0
2022-07-14,0.004714477504761283,0.0051359469596751195,0.0051359469596751195,0.004714477504761283,0.004678200342984051,0.02310922974767593,0.1363197417961417,0.002846401718582176,0
2022-07-17,0.006369227887227158,0.005291581716028948,0.005291581716028948,0.006369227887227158,0.003659966710380269,0.02120849933598934,0.13866055283303758,-0.0025705564183580026,0
2022-07-18,0.004870586031408997,0.0030504412245343504,0.0035795993961371675,0.0043398170408067704,0.002323338040956191,0.01929448871181938,0.14037998088972606,-0.00016107382550336182,0
2022-07-19,0.0047769209154203685,0.003906432384480074,0.003906432384480074,0.0047769209154203685,0.0017653586199938287,0.017378818061088985,0.1396094112367235,-0.00821608849747611,0
2022-07-20,0.0,0.0,0.0,0.0,0.00044449208110552973,0.015166832669322727,0.13879819553891748,0.015620769938816345,0
2022-07-21,0.00900746198757374,0.007330397024263524,0.007703920439512513,0.008632801523619227,0.0013114092605668315,0.013667828685258954,0.13355337370423154,0.0034919365587098555,0
2022-07-24,0.011052483686658898,0.009384775808133572,0.0097427357477472,0.010693434075369268,0.002257137092706585,0.012064243027888333,0.12173349131895178,0.0006109546831005105,0
2022-07-25,0.01141153329794875,0.009587100991393482,0.010100695687360939,0.010896375160011296,0.0035780036315948838,0.010667330677290754,0.11077974699785606,-0.002283044413177981,0
2022-07-26,0.010068999968778303,0.008482094221281544,0.008762236782718369,0.009788004620812307,0.004646676081912604,0.009253818061088936,0.09846002406980559,0.009392544501503418,0
2022-07-27,0.015579630959443036,0.013322335143884367,0.014256143682007116,0.014642979799556644,0.007792797336830359,0.008199701195219067,0.08439426703457654,0.014129059468578694,0
2022-07-28,0.02394704798776115,0.019329836739140682,0.022598166622570193,0.02066876892815883,0.010809669121355725,0.007871845949535161,0.07872969845911605,-0.00012996464961533417,0
2022-07-31,0.023868993724437293,0.02289387265964249,0.02289387265964249,0.023868993724437293,0.013397810955311229,0.007381308100929629,0.06834164568304722,0.006759040216289198,0
2022-08-01,0.027927815417278068,0.029290461145783153,0.029290461145783153,0.027927815417278068,0.01673307777665689,0.007137284196547133,0.061924376225764854,-0.0042089498282851644,0
2022-08-02,0.025383246432920115,0.02314288826980848,0.024030006381025037,0.024493427831028147,0.01982560778775344,0.007412848605577671,0.06628956269697787,0.0026190229229332822,0
2022-08-03,0.026959942552062133,0.024170077661743505,0.02560191742019824,0.025523744106903168,0.02212372641985272,0.00819555112881798,0.07394538635843828,0.008250355618776666,0
2022-08-04,0.03193980455212464,0.03020870620827054,0.03056666614788417,0.0315807549408349,0.02373776858670429,0.009282038512616109,0.08519297195092074,-0.004925097475887439,0
2022-08-07,0.028942520840488317,0.026893685897934838,0.027578478825891484,0.028255643323238377,0.02476230707152227,0.010214143426294786,0.0914471407611113,0.003815219632913903,0
2022-08-08,0.03125292703487459,0.029913000171198356,0.029913000171198356,0.03125292703487459,0.025433773832341355,0.011264940239043786,0.09837663043849353,0.0027478171545969442,0
2022-08-09,0.032923288270005346,0.032947877920097124,0.032947877920097124,0.032923288270005346,0.026956395642086184,0.012614541832669302,0.10375759589556925,-0.004661049504443491,0
2022-08-10,0.030082113085016626,0.0296017306584907,0.0296017306584907,0.030082113085016626,0.027586880863512464,0.01386620185922971,0.10478831514171164,0.003910973883957388,0
2022-08-11,0.032454962690062206,0.030130888830093627,0.031080260843851737,0.03150270067751104,0.02769091092504794,0.015341135458167288,0.1045554575645021,0.002588615219007076,0
2022-08-14,0.034031658809204224,0.03357041694551233,0.03357041694551233,0.034031658809204224,0.028718601835972968,0.01681191899070389,0.10465240140320892,-0.0012781839562349814,0
2022-08-15,0.033251116175965545,0.031811744198714464,0.03187399810125602,0.03318867276530646,0.029122112377685805,0.01832088313413016,0.10097710196403212,-0.004197808948500016,0
2022-08-16,0.03069093633894282,0.029757365414844528,0.029757365414844528,0.03069093633894282,0.028671315444365852,0.01969870517928285,0.09364464290483673,-0.005475015422578643,0
2022-08-17,0.0273658247213463,0.026286710348154996,0.026286710348154996,0.0273658247213463,0.028122793301724958,0.02115371845949532,0.07589005421140106,-0.0009821405494819268,0
2022-08-18,0.026772612320084876,0.025461846139479882,0.025461846139479882,0.026772612320084876,0.026975310198728897,0.022098273572377147,0.06649119657712092,-0.0024577652446122907,0
2022-08-21,0.025289581316931486,0.024683672357710962,0.024683672357710962,0.025289581316931486,0.025209951578734846,0.022855245683930936,0.05751125628763988,0.003267804346698457,0
2022-08-22,0.02725654875269279,0.025882059981635175,0.025897623457270535,0.027240937900028128,0.023999419953596335,0.02369770916334657,0.04669636988490347,0.004653086547409812,0
2022-08-23,0.030066502232351966,0.027998692668046665,0.02869904907163867,0.029364013862437144,0.02387332290931099,0.02476095617529883,0.029243325814491274,0.0032678056813504495,0
2022-08-24,0.03204908052077804,0.029959690598104438,0.030675610477331916,0.031330981298198446,0.024819050741450632,0.025636620185922943,0.016841008309450158,0.0019748147008283494,0
2022-08-25,0.033251116175965545,0.030333214013353538,0.03187399810125602,0.03170564176215307,0.02612730757591042,0.026131308100929562,0.015542948847840132,-0.00844681068905501,0
2022-08-28,0.028099534796590553,0.027002630227382474,0.027002630227382474,0.028099534796590553,0.026694744275194138,0.026356241699867167,0.01245050098946186,0.00402705353916052,0
2022-08-29,0.030534827812295107,0.029944127122469077,0.029944127122469077,0.030534827812295107,0.027356753757691976,0.02649485391766271,0.012106730498226758,-0.006196328482542359,0
2022-08-30,0.026772612320084876,0.02619332949434272,0.02619332949434272,0.026772612320084876,0.026691591849086982,0.02656872509960151,0.010954206744157619,-0.007166326029027455,0
2022-08-31,0.022448406131942877,0.020574914789970977,0.021104072961573794,0.02191763714134065,0.024752849793200804,0.0263288512616201,0.015662305236446156,-0.001355013550135454,0
2022-09-01,0.021636641793374767,0.018847368994443947,0.020294772228534153,0.02018483249555092,0.022407444769494522,0.025781042496679896,0.020571732178128813,0.00962843127022231,0
2022-09-04,0.027397046426675842,0.024419093271909498,0.026037694737989003,0.02577351774953951,0.02226558559467362,0.02569887118193881,0.020836360412998668,0.005013826790375514,0
2022-09-05,0.030425551843641707,0.027843057911692837,0.02905700901125241,0.02920790533578943,0.02224351861192364,0.025654880478087727,0.02061004269430715,-0.006377452619127261,0
2022-09-06,0.026554060382778077,0.024621418455169408,0.025197267053678418,0.025976458834181537,0.022199384646423903,0.025316235059760883,0.019812897692160894,0.008126504309117696,0
2022-09-07,0.03145586811951662,0.029570603707219978,0.030084198403187434,0.030940709981579162,0.024018334510239048,0.025389276228419688,0.02024894401506651,0.0008215028367521116,0
2022-09-08,0.03195541540478941,0.028994755108710857,0.03058222962351964,0.030363108432982622,0.026102088167053283,0.02536271580345284,0.01997373780589934,-0.0005643196101065212,0
2022-09-12,0.03161197664616444,0.029726238463573806,0.030239833159541263,0.031096818508226987,0.026953243215979028,0.025234063745019908,0.01832289074164719,-0.006775658958499054,0
2022-09-13,0.02749071154266447,0.026302273823790467,0.026302273823790467,0.02749071154266447,0.026360587107838174,0.024927788844621435,0.016506123432956085,-0.005168092198764826,0
2022-09-14,0.024368541009709976,0.024948251443512426,0.024948251443512426,0.024368541009709976,0.02591924745283969,0.024591633466135465,0.017383085749094633,-0.0034026857840463447,0
2022-09-15,0.022323519310624818,0.020964001680855437,0.020979565156490798,0.022307908457960046,0.02407507818016741,0.024323539176626774,0.020126255988551923,0.0029190992493744903,0
2022-09-18,0.02407193480907932,0.022255770158591814,0.0227226744276533,0.02360360922913607,0.022483102996065818,0.024179946879150038,0.021183571907916324,0.0024168399168399343,0
2022-09-19,0.025523744106903168,0.024994941870418508,0.024994941870418508,0.025523744106903168,0.02125365681428426,0.0241923970783533,0.021094765672519687,0.001374018095558999,0
2022-09-20,0.02635111929813605,0.02385880814903585,0.024994941870418508,0.02521152705360763,0.02102352970846355,0.024144256308100798,0.021231648148480248,-0.0012167969761299913,0
2022-09-21,0.025617409222891796,0.024014442905389677,0.02426345851555578,0.025367635580255343,0.02127572379703424,0.02390770252324026,0.021063989062049322,0.004950880012441919,0
2022-09-22,0.028599082081863347,0.027189391935007023,0.027236082361913105,0.028552249523869033,0.022542999092101224,0.023724269588313418,0.019405211069844303,-0.008021666236781052,0
2022-09-25,0.02374410690311901,0.022442531866216475,0.022442531866216475,0.02374410690311901,0.022476798143851506,0.02321879150066397,0.01707017986471624,0.002288151017967322,0
2022-09-26,0.025117861937619113,0.02161766765754125,0.023765427295223684,0.022963564269880332,0.02239483506506601,0.023060258964143432,0.017159018941715704,0.004410200534412506,0
2022-09-27,0.027771706890630354,0.024590291503898687,0.026411218153238103,0.025945237128851995,0.02268170584081508,0.022913346613545715,0.01588567910713748,0.006069685151225471,0
2022-09-28,0.031440257266851845,0.030286523586447456,0.030286523586447456,0.031440257266851845,0.023857560778775322,0.02316152058432941,0.01793328517448116,0.0007701786814541266,0
2022-09-29,0.0319085828467951,0.03056666614788417,0.03056666614788417,0.0319085828467951,0.02452587511348725,0.023664508632138093,0.018176179084242586,0.007952388281771132,0
2022-10-09,0.03674794717287466,0.03727452414673249,0.03727452414673249,0.03674794717287466,0.02715184606072829,0.024467961487383838,0.02204485289076257,-0.0013234246156979502,0
2022-10-10,0.03593618283430633,0.03433302725164589,0.03455091591054116,0.03571763089699953,0.029336477352970847,0.024921978751659912,0.026421680053371588,0.0005861365953109536,0
2022-10-11,0.03629523244559618,0.03414626554402134,0.0349088758501549,0.035530300665022274,0.031057702007464827,0.025234063745019908,0.030232169690952583,0.000585793240455437,0
2022-10-12,0.03665428205688592,0.03588937481518373,0.03588937481518373,0.03665428205688592,0.03211061232724699,0.025771082337317397,0.03356552394975955,-0.0011963549356005377,0
2022-10-13,0.03592057198164167,0.03338365523788778,0.0345353524349058,0.03476536888444848,0.03292078583677993,0.026008466135458153,0.03588034169587953,-0.004408878921481081,0
2022-10-16,0.033219894470636,0.032589917980483385,0.032589917980483385,0.033219894470636,0.032208337536568155,0.026075697211155324,0.03633557613182623,0.0016382532125121239,0
2022-10-17,0.03421898904118148,0.03185843462562066,0.03283893359064949,0.033235505323300774,0.03186157066478368,0.026214309428950866,0.03733116033439157,-0.002223358037311537,0
